Project,Absolute Path,Feature
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToFloat.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToInt.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToLong.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToShort.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestCast.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestCmpOp.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestCmpOp2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestComplexIf.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestComplexIf2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditionInLoop.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions10.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions11.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions12.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions13.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions14.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions15.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions16.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions16.java","assertFalse"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions16.java","assertTrue"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions17.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions18.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions21.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions5.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions6.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions7.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions8.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions9.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestElseIf.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestNestedIf.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestNestedIf2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestSimpleConditions.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestSwitchTryBreak.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestSwitchTryBreak2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary2.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernary4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernaryInIf.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernaryInIf2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernaryOneBranchInConstructor.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestTernaryOneBranchInConstructor2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestLineNumbers2.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestReturnSourceLine.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestReturnSourceLine.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestReturnSourceLine.java","assertNotNull"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\debuginfo\TestVariablesNames.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\deobf\TestFieldFromInnerClass.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\deobf\TestKotlinMetadata.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\deobf\TestMthRename.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumObfuscated.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums2a.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums3.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums5.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums6.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums7.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnums8.java","Test"
